satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,salary,sales_IT,sales_RandD,sales_accounting,sales_hr,sales_management,sales_marketing,sales_product_mng,sales_sales,sales_support,sales_technical,left
0.77,0.61,0.4,0.5934579439252337,0.125,0,0,0.5,0,0,0,0,0,1,0,0,0,0,0
0.66,0.66,0.2,0.5373831775700935,0.25,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0
0.77,0.85,0.6,0.4485981308411215,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0.52,0.51,0.2,0.5700934579439252,0.0,1,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.37,0.48,0.0,0.1542056074766355,0.125,0,0,0.5,1,0,0,0,0,0,0,0,0,0,1
0.85,0.51,0.2,0.6822429906542056,0.125,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0
0.86,0.97,0.6,0.8084112149532711,0.375,0,0,0.5,0,0,0,0,0,0,0,1,0,0,1
0.82,0.97,0.6,0.780373831775701,0.375,0,0,0.5,0,0,0,0,0,0,0,0,0,1,1
0.93,0.97,0.2,0.7476635514018691,0.0,1,0,0.0,0,0,0,0,0,0,1,0,0,0,0
0.13,0.69,0.4,0.14485981308411214,0.25,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0
0.57,0.62,0.2,0.4766355140186916,0.25,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.62,0.91,0.2,0.8084112149532711,0.75,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0.92,0.9,0.4,0.3878504672897196,0.125,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0.57,0.47,0.0,0.2897196261682243,0.0,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0
0.57,0.46,0.0,0.018691588785046728,0.5,1,1,0.5,0,0,0,0,0,1,0,0,0,0,0
0.72,0.66,0.2,0.2616822429906542,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0
0.11,0.92,1.0,0.7897196261682243,0.25,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1
0.85,0.49,0.4,0.21495327102803738,0.125,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0.1,0.98,0.8,0.7897196261682243,0.25,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1
0.77,0.68,0.2,0.602803738317757,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.8,0.87,0.4,0.5280373831775701,0.125,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0
0.81,0.99,0.6,0.21962616822429906,0.125,0,0,0.5,0,0,0,0,0,1,0,0,0,0,0
0.15,0.76,0.4,0.7429906542056075,0.5,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0
0.83,0.9,0.6,0.6962616822429907,0.375,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1
0.54,0.74,0.4,0.3177570093457944,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1
0.37,0.48,0.0,0.26635514018691586,0.125,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1
0.8,0.75,0.2,0.8037383177570093,0.0,0,0,0.5,0,0,0,0,0,0,0,1,0,0,1
0.1,0.83,0.8,0.9158878504672897,0.25,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0.41,0.69,0.0,0.2616822429906542,0.25,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0
0.56,0.52,0.4,0.2897196261682243,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0
0.52,0.65,0.4,0.7850467289719626,0.125,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0
0.39,0.49,0.0,0.22429906542056074,0.125,0,0,0.5,0,0,0,0,0,1,0,0,0,0,1
0.44,0.65,0.2,0.8177570093457944,0.25,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1
0.87,0.63,0.2,0.21962616822429906,0.125,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0
0.93,0.59,0.6,0.35514018691588783,0.125,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.82,0.89,0.6,0.5654205607476636,0.375,0,0,1.0,0,0,0,0,0,0,0,1,0,0,1
0.76,0.93,0.2,0.8177570093457944,0.375,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0.72,0.6,0.2,0.26635514018691586,0.375,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1
0.2,0.56,0.2,0.5654205607476636,0.375,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0
0.8,0.8,0.4,0.6214953271028038,0.25,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.68,0.58,0.2,0.5654205607476636,0.0,0,0,1.0,0,0,0,0,0,1,0,0,0,0,0
0.15,0.67,0.8,0.46261682242990654,0.0,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.98,0.51,0.2,0.6869158878504673,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.55,0.61,0.4,0.822429906542056,0.25,1,0,0.0,0,0,0,0,0,1,0,0,0,0,0
0.67,0.99,0.6,0.6588785046728972,0.125,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0
0.78,0.86,0.6,0.7476635514018691,0.375,0,0,0.5,0,0,0,0,0,0,0,1,0,0,1
0.1,0.83,1.0,0.8411214953271028,0.25,0,0,0.0,0,0,1,0,0,0,0,0,0,0,1
0.76,0.94,0.4,0.3364485981308411,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.82,0.55,0.2,0.5186915887850467,0.0,0,0,1.0,0,0,0,0,0,1,0,0,0,0,0
0.99,0.55,0.4,0.3878504672897196,0.25,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0
0.96,0.9,0.4,0.7009345794392523,0.125,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0.75,0.94,0.6,0.45794392523364486,0.25,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0.77,0.73,0.2,0.8084112149532711,0.0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0.25,0.64,0.4,0.6074766355140186,0.375,0,0,0.5,0,0,0,0,1,0,0,0,0,0,0
0.83,0.77,0.2,0.616822429906542,0.125,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.21,0.39,0.8,0.16822429906542055,0.375,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0
0.17,0.84,0.6,0.6355140186915887,0.125,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1
0.9,0.98,0.6,0.6962616822429907,0.375,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1
0.49,0.74,0.0,0.780373831775701,0.125,1,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.41,0.54,0.0,0.4392523364485981,0.25,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0.8,0.74,0.2,0.616822429906542,0.125,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.72,0.69,0.4,0.24766355140186916,0.0,0,0,0.5,0,0,0,0,1,0,0,0,0,0,0
0.32,0.5,0.0,0.1822429906542056,0.375,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1
0.56,0.43,0.0,0.3411214953271028,0.125,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.8,0.86,0.6,0.7757009345794392,0.5,0,0,0.5,0,0,0,0,0,0,0,1,0,0,1
0.73,0.86,0.2,0.5560747663551402,0.25,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0
0.58,0.53,0.2,0.8925233644859814,0.375,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0
0.4,0.87,0.6,0.719626168224299,0.25,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.66,0.95,0.6,0.4485981308411215,0.625,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.62,0.68,0.2,0.17757009345794392,0.0,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.78,0.63,0.6,0.7616822429906542,0.125,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.83,0.9,0.2,0.028037383177570093,0.25,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0.77,0.83,0.8,0.8177570093457944,0.125,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0.36,0.48,0.0,0.19158878504672897,0.125,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1
0.58,0.98,0.2,0.3691588785046729,0.125,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.49,0.52,0.4,0.7242990654205608,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0.51,0.71,0.4,0.5233644859813084,0.125,1,0,0.0,0,0,0,0,0,1,0,0,0,0,0
0.58,0.71,0.2,0.5093457943925234,0.125,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0.87,0.52,0.2,0.2616822429906542,0.25,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0.63,0.98,0.4,0.616822429906542,0.125,0,0,0.5,0,0,0,0,0,1,0,0,0,0,0
0.4,0.46,0.0,0.16822429906542055,0.125,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1
0.1,0.79,0.8,0.9112149532710281,0.25,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1
0.17,0.66,0.8,0.3644859813084112,0.125,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.85,0.82,0.4,0.8130841121495327,0.375,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1
0.76,0.86,0.6,0.5934579439252337,0.375,1,0,0.5,0,0,0,0,0,0,1,0,0,0,1
0.9,0.48,0.4,0.5046728971962616,0.125,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.98,0.87,0.6,0.2570093457943925,0.5,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0
0.93,0.63,0.4,0.6401869158878505,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.33,0.7,0.6,0.8177570093457944,0.25,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0
0.83,0.95,0.2,0.7429906542056075,0.125,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.62,0.64,0.4,0.3130841121495327,0.125,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0.77,0.55,0.6,0.7429906542056075,0.0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0.61,0.87,0.6,0.3644859813084112,0.25,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.73,0.72,0.4,0.4719626168224299,0.125,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0.65,0.83,0.4,0.7242990654205608,0.0,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.79,0.87,0.4,0.5934579439252337,0.375,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.69,0.81,0.2,0.5514018691588785,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0
0.85,0.91,0.4,0.22897196261682243,0.125,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0.49,0.76,0.6,0.6588785046728972,0.125,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0
0.11,0.84,0.8,0.7242990654205608,0.25,0,0,0.5,0,0,0,0,0,0,0,0,0,1,1
0.22,0.92,0.8,0.5794392523364486,0.25,1,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.98,0.87,0.4,0.2616822429906542,0.0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0
0.78,0.99,0.4,0.7429906542056075,0.5,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1
0.35,0.78,0.6,0.8364485981308412,0.25,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0
0.84,0.99,0.4,0.17757009345794392,0.125,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0
0.52,0.64,0.6,0.7570093457943925,0.0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0.5,0.98,0.6,0.37850467289719625,0.25,0,0,0.5,0,0,0,0,1,0,0,0,0,0,0
0.59,1.0,0.4,0.8364485981308412,0.125,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0
0.19,0.51,0.6,0.6074766355140186,0.125,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.71,0.62,0.4,0.4485981308411215,0.25,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.81,0.85,0.4,0.17757009345794392,1.0,1,0,0.5,0,0,0,0,1,0,0,0,0,0,0
0.11,0.97,0.8,1.0,0.25,0,0,0.5,0,0,1,0,0,0,0,0,0,0,1
0.1,0.92,1.0,0.7336448598130841,0.25,1,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0.81,0.88,0.6,0.6822429906542056,0.375,0,0,0.5,0,0,0,0,0,0,0,0,1,0,1
0.96,0.94,0.2,0.40186915887850466,0.125,0,0,1.0,0,0,0,0,0,1,0,0,0,0,0
0.19,0.86,0.4,0.4485981308411215,0.25,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.11,0.78,1.0,0.8504672897196262,0.25,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1
0.62,0.94,0.4,0.7289719626168224,0.25,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0
0.95,0.61,0.2,0.7990654205607477,0.0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0
0.24,0.6,0.0,0.45794392523364486,0.5,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0
0.96,0.93,0.8,0.6728971962616822,0.5,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0
0.09,0.95,0.8,0.9158878504672897,0.25,0,0,0.5,0,0,0,0,0,0,0,1,0,0,1
0.57,0.54,0.6,0.5607476635514018,0.125,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0.58,0.48,0.2,0.1822429906542056,0.125,1,0,0.5,0,0,0,1,0,0,0,0,0,0,0
0.46,0.49,0.2,0.5467289719626168,0.125,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0
0.38,0.55,0.0,0.2897196261682243,0.125,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0.17,0.52,0.8,0.37383177570093457,0.375,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0.1,0.79,0.8,0.7476635514018691,0.375,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0.11,0.92,1.0,0.7429906542056075,0.25,0,0,0.5,0,0,0,0,0,0,0,0,1,0,1
0.94,0.59,0.2,0.2570093457943925,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.65,0.71,0.2,0.34579439252336447,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0
0.87,0.78,0.2,0.34579439252336447,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.74,1.0,0.4,0.4485981308411215,0.25,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0
0.89,0.64,0.4,0.6588785046728972,0.0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0.78,0.96,0.0,0.883177570093458,0.125,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0
0.51,0.51,0.4,0.43457943925233644,0.125,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0.13,0.84,0.6,0.43457943925233644,0.375,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0.94,0.99,0.0,0.2850467289719626,0.125,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.96,0.94,0.6,0.6495327102803738,0.125,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0.57,0.98,0.2,0.42990654205607476,0.375,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0.09,0.94,0.8,0.8738317757009346,0.375,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1
0.77,0.74,0.4,0.4953271028037383,0.25,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0.87,0.75,0.2,0.16822429906542055,0.125,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.56,0.84,0.6,0.27102803738317754,0.0,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0.84,0.85,0.4,0.4158878504672897,0.125,1,0,0.5,1,0,0,0,0,0,0,0,0,0,0
0.86,0.82,0.2,0.780373831775701,0.5,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0
0.75,0.61,0.2,0.780373831775701,0.125,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.95,0.81,0.4,0.780373831775701,0.125,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0.65,0.96,0.2,0.3364485981308411,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0
0.61,0.7,0.4,0.6869158878504673,0.125,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0
0.47,0.7,0.4,0.17757009345794392,0.125,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.1,0.83,0.8,0.9299065420560748,0.25,0,0,0.5,0,0,0,0,0,0,1,0,0,0,1
0.66,0.89,0.4,0.3411214953271028,0.25,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0.92,0.87,0.4,0.6074766355140186,0.5,1,0,0.5,0,0,0,0,0,0,0,0,0,1,1
0.9,0.92,0.6,0.6962616822429907,0.375,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1
0.89,0.66,0.4,0.7289719626168224,0.125,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.64,0.93,0.4,0.6401869158878505,0.0,1,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.22,0.89,0.4,0.7757009345794392,0.25,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0
0.76,0.81,0.2,0.602803738317757,0.125,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.61,0.51,0.2,0.2803738317757009,0.125,1,0,0.5,0,0,0,0,0,1,0,0,0,0,0
0.97,0.97,0.6,0.35046728971962615,0.0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0
0.46,0.53,0.0,0.1542056074766355,0.125,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1
0.38,0.51,0.0,0.2336448598130841,0.125,0,0,0.5,1,0,0,0,0,0,0,0,0,0,1
0.97,0.89,0.6,0.7897196261682243,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0
0.76,0.92,0.2,0.37383177570093457,0.0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0
0.53,0.51,0.4,0.6728971962616822,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0
0.28,0.76,0.2,0.2523364485981308,0.0,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.96,0.7,0.2,0.5186915887850467,0.125,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0
0.9,0.85,0.2,0.7336448598130841,0.125,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.92,0.66,0.4,0.17289719626168223,0.125,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0.38,0.44,0.2,0.19158878504672897,0.125,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.4,0.52,0.0,0.2383177570093458,0.125,0,0,0.5,0,0,0,0,0,0,1,0,0,0,1
0.45,0.39,0.4,0.8364485981308412,0.125,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0
0.38,0.47,0.2,0.43457943925233644,0.375,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0.35,0.59,0.2,0.8644859813084113,0.0,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.37,0.46,0.0,0.24766355140186916,0.125,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1
0.78,0.59,0.4,0.1308411214953271,0.125,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0
0.11,0.86,0.8,0.8878504672897196,0.25,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0.68,0.61,0.8,0.6542056074766355,0.125,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.95,0.88,0.2,0.794392523364486,0.0,1,0,1.0,0,0,0,0,0,0,0,0,1,0,0
0.56,0.48,0.6,0.4485981308411215,0.0,1,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.4,0.45,0.4,0.0794392523364486,0.125,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0.11,0.84,1.0,0.7850467289719626,0.25,0,0,0.5,0,0,0,0,0,0,0,0,0,1,1
0.66,0.87,0.2,0.5934579439252337,0.625,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0
0.98,0.7,0.2,0.26635514018691586,1.0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0
0.66,0.78,0.4,0.3037383177570093,0.5,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0
0.82,0.78,0.6,0.6355140186915887,0.125,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0
1.0,0.67,0.6,0.677570093457944,0.25,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0
0.09,0.85,0.8,0.9392523364485982,0.25,0,0,0.5,0,0,0,1,0,0,0,0,0,0,1
0.62,0.49,0.2,0.2897196261682243,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.81,0.97,0.2,0.17289719626168223,0.125,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.24,0.61,0.6,0.7289719626168224,0.25,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.72,0.54,0.4,0.5747663551401869,0.0,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.62,0.79,0.2,0.2102803738317757,0.125,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0
0.62,0.53,0.4,0.2383177570093458,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0.32,0.6,0.0,0.8598130841121495,0.25,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1
0.85,0.63,0.4,0.27102803738317754,0.125,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0.83,0.85,0.6,0.6588785046728972,0.375,0,0,0.5,0,0,0,0,0,1,0,0,0,0,1
0.36,0.47,0.0,0.18691588785046728,0.125,0,0,0.0,0,0,1,0,0,0,0,0,0,0,1
0.1,0.87,0.8,0.9813084112149533,0.25,0,0,0.5,0,0,0,0,0,0,0,0,1,0,1
0.6,0.7,0.6,0.6214953271028038,0.0,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.78,0.63,0.2,0.4485981308411215,0.0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0.69,0.68,0.4,0.5514018691588785,0.25,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0
1.0,0.74,0.0,0.4252336448598131,0.125,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0.74,0.52,0.2,0.34579439252336447,0.125,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0.5,0.64,0.0,0.34579439252336447,0.75,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.57,0.61,0.6,0.4439252336448598,0.25,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.43,0.53,0.0,0.16355140186915887,0.125,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1
0.44,0.55,0.0,0.1822429906542056,0.125,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0.44,0.44,0.0,0.2102803738317757,0.625,1,1,1.0,0,0,0,0,1,0,0,0,0,0,0
0.82,0.76,0.4,0.794392523364486,0.125,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0
0.97,0.72,0.6,0.7663551401869159,0.25,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.9,0.69,0.4,0.3644859813084112,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0
0.52,0.68,0.4,0.6401869158878505,0.0,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.77,0.85,0.6,0.8411214953271028,0.375,0,0,0.5,0,0,0,0,0,0,0,0,1,0,1
0.61,0.73,0.2,0.7289719626168224,0.125,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0
0.79,0.5,0.2,0.5467289719626168,0.125,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0.61,0.55,0.4,0.6308411214953271,0.125,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0.3,0.71,0.2,0.2757009345794392,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.86,0.88,0.6,0.8037383177570093,0.375,0,0,0.5,0,0,0,0,0,0,0,0,0,1,1
0.22,0.7,0.4,0.29439252336448596,0.375,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0
0.99,0.6,0.4,0.7616822429906542,0.25,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0.1,0.96,1.0,0.9579439252336449,0.25,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1
0.84,0.88,0.6,0.6588785046728972,0.375,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1
0.11,0.93,0.8,0.8411214953271028,0.25,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1
0.43,0.46,0.0,0.2803738317757009,0.125,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1
0.8,0.81,0.6,0.2803738317757009,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.6,0.79,0.4,0.7757009345794392,0.125,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.74,0.67,0.4,0.2897196261682243,0.125,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.1,0.82,0.8,0.794392523364486,0.25,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1
0.76,0.8,0.0,0.5747663551401869,0.25,1,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.15,0.67,0.8,0.3317757009345794,0.5,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.44,0.51,0.0,0.17757009345794392,0.125,0,0,0.5,0,0,0,1,0,0,0,0,0,0,1
0.74,0.91,0.0,0.7850467289719626,0.125,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0.82,0.91,0.6,0.8177570093457944,0.0,0,1,0.5,0,1,0,0,0,0,0,0,0,0,0
0.7,0.98,0.2,0.5560747663551402,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.53,0.74,0.4,0.822429906542056,0.0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0
0.4,0.62,0.2,0.8738317757009346,0.375,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0.93,0.76,0.4,0.5186915887850467,0.0,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.7,0.47,0.0,0.6635514018691588,0.125,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0.96,0.94,0.2,0.3317757009345794,0.125,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0
0.11,0.84,0.8,0.7242990654205608,0.25,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1
0.3,0.44,0.2,0.1542056074766355,0.0,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.5,0.59,0.4,0.4485981308411215,0.0,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.74,0.62,0.2,0.5607476635514018,0.125,1,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.92,0.68,0.4,0.19626168224299065,0.625,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.11,0.9,0.8,0.780373831775701,0.25,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1
0.74,0.86,0.4,0.5841121495327103,0.0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0
0.42,0.56,0.0,0.2897196261682243,0.125,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1
0.86,0.85,0.2,0.7383177570093458,0.125,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.64,0.6,0.2,0.1822429906542056,0.125,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0
0.42,0.89,0.8,0.42990654205607476,0.375,1,0,0.0,0,0,0,0,0,0,0,1,0,0,0
